customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,Age,Income,Purchases,MonthlyCharges,TotalCharges,Churn,Notes
CUST-1865,Male,0,No,No,54,Yes,,Month-to-month,No,Credit card,46.0,70299.9,28.0,55.23,2993.93,No,
CUST-1021,Male,0,No,No,61,Yes,Fiber optic,One year,Yes,Mailed check,34.0,63653.42,18.0,106.71,6458.68,No,
CUST-1705,Male,0,Yes,No,37,No,DSL,Month-to-month,No,Electronic check,26.0,73336.44,17.0,35.67, 1296.26 ,No,
CUST-1414,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,No,Bank transfer,29.0,50573.69,12.0,108.08,1089.13,Yes,
CUST-1517,Female,0,Yes,No,49,Yes,Fiber optic,Two year,Yes,Credit card,64.0,47070.18,29.0,70.44,3502.79,No,
CUST-1149,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,No,Electronic check,46.0,15000.0,14.0,57.0,2255.09,No,
CUST-1647,Male,0,Yes,No,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,30.0,59211.28,5.0,32.8,687.02,No,
CUST-1354,Female,0,Yes,No,19,Yes,No,Month-to-month,Yes,Credit card,73.0,64132.29,25.0,111.52,2046.35,No,
CUST-1950,Male,0,Yes,No,12,Yes,DSL,Two year,No,Mailed check,33.0,52784.02,16.0,96.71,1183.9,No,
CUST-1052,Male,0,No,Yes,68,Yes,DSL,Two year,No,Mailed check,38.0,40630.53,29.0,72.05,4852.28,No,
CUST-1198,Male,0,Yes,No,54,Yes,DSL,One year,No,Electronic check,58.0,69438.96,24.0,57.02,3060.8,No,
CUST-1122,Female,0,No,No,26,Yes,Fiber optic,Two year,No,Mailed check,50.0,28699.63,17.0,20.46,502.6,No,
CUST-1203,Male,0,Yes,Yes,28,Yes,DSL,Month-to-month,No,Electronic check,22.0,50206.72,18.0,87.94,2475.11,No,
CUST-1067,Male,0,Yes,Yes,38,Yes,Fiber optic,One year,Yes,Credit card,33.0,59528.66,10.0,106.32,4075.24,No,
CUST-1223,Female,0,Yes,Yes,51,Yes,Fiber optic,Two year,No,Bank transfer,29.0,41096.36,24.0,110.97,5655.11,No,
CUST-1127,Male,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,23.0,69889.87,11.0,115.21,3133.38,No,
CUST-1655,Male,0,No,No,52,Yes,DSL,One year,No,Credit card,20.0,72609.29,21.0,101.89,5264.06,No,
CUST-1139,Male,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Yes,Credit card,66.0,51380.77,14.0,108.67,4172.06,No,
CUST-1417,Female,1,No,Yes,11,Yes,,Month-to-month,Yes,Credit card,25.0,79852.86,12.0,103.15,1172.3,No,
CUST-1218,Female,0,Yes,No,22,Yes,Fiber optic,Month-to-month,No,Credit card,48.0,51504.02,17.0,118.77,2655.69,No,
CUST-1546,Male,0,Yes,Yes,13,Yes,DSL,One year,Yes,Mailed check,72.0,59930.44,22.0,30.18,362.46,No,
CUST-1157,Female,0,Yes,No,47,Yes,DSL,Month-to-month,No,Electronic check,73.0,67326.34,24.0,38.85,1841.99,No,
CUST-1094,Female,1,Yes,Yes,52,Yes,DSL,One year,No,Credit card,50.0,39139.21,25.0,24.24, 1319.77 ,No,
CUST-1255,Male,0,No,No,65,Yes,DSL,One year,Yes,Credit card,41.0,45585.08,22.0,69.21,4515.18,No,
CUST-1987,Female,0,Yes,No,60,Yes,Fiber optic,One year,No,Credit card,44.0,46474.48,19.0,56.03,3309.37,No,
CUST-1643,Male,0,No,No,68,Yes,Fiber optic,Two year,Yes,Credit card,67.0,43151.32,30.0,63.9,4345.33,No,
CUST-1738,Male,1,Yes,No,22,Yes,Fiber optic,Month-to-month,No,Credit card,67.0,58005.41,19.0,19.92,488.14,Yes,
CUST-1039,Male,0,Yes,Yes,62,Yes,DSL,Two year,Yes,Electronic check,44.0,74275.28,29.0,21.47,1367.9,No,
CUST-1130,Female,0,No,Yes,72,Yes,Fiber optic,Two year,No,Bank transfer,41.0,59215.96,29.0,101.2,7309.31,No,
CUST-1767,Female,0,Yes,Yes,8,No,Fiber optic,Month-to-month,No,Electronic check,72.0,80443.89,15.0,94.96,882.6,No,
CUST-1189,Female,0,No,No,10,Yes,No,One year,No,Electronic check,70.0,44867.44,7.0,78.5,844.79,No,
CUST-1959,Male,0,No,No,33,Yes,DSL,Two year,Yes,Electronic check,64.0,23196.96,11.0,55.75,,No,
CUST-1589,Male,0,No,No,34,Yes,Fiber optic,One year,No,Credit card,,50904.26,21.0,110.24,3781.61,No,
CUST-1402,Male,0,No,No,12,Yes,No,Two year,No,Electronic check,23.0,89575.74,25.0,62.5,797.62,No,
CUST-1760,Female,0,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Yes,Credit card,35.0,,25.0,34.55,1744.22,No,
CUST-1038,Male,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,58.0,57826.56,11.0,90.03,2015.55,No,
CUST-1242,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,28.0,64662.39,20.0,19.06, 809.31 ,No,
CUST-1353,Female,1,Yes,No,44,Yes,No,Month-to-month,Yes,Mailed check,54.0,46575.81,17.0,93.79,4088.04,No,
CUST-1620,Female,1,No,,22,Yes,Fiber optic,One year,Yes,Credit card,52.0,50691.55,13.0,82.86,1839.84,No,
CUST-1650,Male,0,No,Yes,61,Yes,Fiber optic,Month-to-month,Yes,Electronic check,22.0,41085.11,18.0,105.36, 6383.95 ,Yes,
CUST-1534,Male,0,No,No,58,Yes,No,Month-to-month,Yes,Bank transfer,72.0,64550.26,24.0,59.13,3394.72,No,
CUST-1503,Female,0,Yes,No,24,No,DSL,Month-to-month,No,Bank transfer,51.0,53148.67,10.0,114.21,2743.75,No,
CUST-1159,Female,0,Yes,No,37,Yes,No,Two year,No,Electronic check,20.0,65296.22,24.0,81.24,3051.18,No,
CUST-1394,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Credit card,33.0,43934.54,11.0,57.11,29.3,Yes,
CUST-1537,Male,0,Yes,Yes,64,Yes,DSL,Month-to-month,Yes,Electronic check,18.0,80893.46,31.0,100.01,6453.61,No,
CUST-1695,Female,1,Yes,No,24,Yes,DSL,Month-to-month,Yes,Electronic check,27.0,71237.39,16.0,108.47,2622.54,No,
CUST-1240,Female,0,No,No,40,Yes,Fiber optic,Month-to-month,Yes,Electronic check,35.0,43917.62,18.0,48.26,1900.99,No,
CUST-1013,Male,1,Yes,Yes,16,Yes,Fiber optic,Month-to-month,No,Bank transfer,21.0,83802.23,25.0,108.86,1748.22,No,
CUST-1657,Male,1,No,No,8,Yes,Fiber optic,Month-to-month,No,Electronic check,69.0,63078.76,13.0,108.32,763.13,Yes,
CUST-1475,Female,0,Yes,No,15,Yes,DSL,Month-to-month,Yes,Bank transfer,26.0,68840.95,6.0,74.79,1158.68,Yes,
CUST-1912,Male,0,Yes,No,63,Yes,DSL,Month-to-month,Yes,Credit card,65.0,36315.04,30.0,75.19,4848.86,Yes,
CUST-1883,Female,0,No,Yes,17,Yes,No,Two year,Yes,Electronic check,68.0,63824.97,12.0,89.55,1535.48,No,
CUST-1314,Male,1,Yes,No,2,Yes,Fiber optic,Month-to-month,No,Mailed check,34.0,34006.28,8.0,53.46,131.2,No,
CUST-1361,Male,0,No,No,58,No,DSL,Month-to-month,Yes,Credit card,37.0,66876.91,25.0,62.67,3537.15,No,
CUST-1590,Male,1,Yes,No,50,Yes,DSL,Two year,Yes,Electronic check,18.0,15000.0,14.0,31.03, 1611.7 ,No,
CUST-1320,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,No,Electronic check,50.0,26763.85,16.0,48.15,2497.48,No,
CUST-1921,Male,0,Yes,No,0,Yes,DSL,Month-to-month,Yes,Credit card,71.0,79069.19,9.0,92.51,10.03,No,
CUST-1617,Female,1,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,32.0,36247.36,28.0,23.59,1642.32,Yes,
CUST-1672,Female,0,Yes,No,19,Yes,Fiber optic,Month-to-month,Yes,Mailed check,25.0,54302.97,12.0,64.5,1160.39,Yes,
CUST-1564,Female,0,Yes,No,65,Yes,DSL,One year,No,Credit card,54.0,59964.62,27.0,75.76,4942.94,No,
CUST-1355,Male,0,Yes,Yes,63,Yes,Fiber optic,Two year,Yes,Bank transfer,58.0,15425.91,21.0,104.78,6589.53,No,
CUST-1034,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Mailed check,54.0,47708.33,18.0,109.33,2039.78,No,
CUST-1334,Female,0,Yes,Yes,2,Yes,DSL,Two year,Yes,Electronic check,29.0,57131.24,7.0,96.76, 188.83 ,No,
CUST-1688,MALE,0,No,No,5,Yes,DSL,Two year,Yes,Bank transfer,24.0,60323.06,10.0,58.47,336.31,No,
CUST-1376,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Credit card,59.0,,14.0,19.78,110.11,No,
CUST-1184,Male,1,No,No,35,Yes,No,Month-to-month,No,Credit card,43.0,44245.16,19.0,60.52,2132.22,No,
CUST-1823,Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Yes,Credit card,25.0,62095.71,18.0,89.63,5016.02,No,
CUST-1423,Male,0,Yes,No,66,Yes,DSL,One year,No,Electronic check,68.0,43925.86,21.0,104.22,6927.36,Yes,
CUST-1325,Female,1,No,,40,Yes,DSL,Two year,No,Credit card,18.0,69478.76,19.0,93.14,3652.32,No,
CUST-1187,Male,0,No,No,62,Yes,DSL,Month-to-month,No,Electronic check,47.0,69524.8,32.0,52.55,3259.19,Yes,
CUST-1284,Female,0,Yes,Yes,64,Yes,Fiber optic,Month-to-month ,Yes,Mailed check,46.0,,14.0,72.35,4658.19,No,
CUST-1391,Male,1,Yes,Yes,57,Yes,DSL,Month-to-month,No,Credit card,48.0,,16.0,108.06,6083.08,No,
CUST-1974,Female,0,No,No,43,Yes,Fiber optic,Two year,Yes,Bank transfer,42.0,55969.97,13.0,22.64,989.39,No,
CUST-1165,Male,0,Yes,No,2,Yes,No,One year,No,Electronic check,24.0,52819.78,13.0,34.53,165.13,No,
CUST-1347,Female,1,Yes,No,56,Yes,No,Month-to-month,Yes,Mailed check,,26061.08,18.0,112.22,6342.33,No,
CUST-1298,Male,0,No,Yes,16,Yes,No,Month-to-month,No,Mailed check,68.0,43080.38,15.0,82.64,1337.98,No,
CUST-1535,Female,0,Yes,No,53,Yes,DSL,Month-to-month,Yes,Mailed check,74.0,27722.72,25.0,90.29,4717.09,No,
CUST-1229,Male,0,No,Yes,4,Yes,No,Two year,Yes,Electronic check,51.0,70260.37,3.0,47.98,191.02,No,
CUST-1859,Male,0,Yes,Yes,46,Yes,DSL,Month-to-month,No,Credit card,34.0,51560.88,20.0,54.86,2510.15,No,
CUST-1827,Female,0,Yes,Yes,47,Yes,DSL,Month-to-month,No,Mailed check,70.0,59094.66,20.0,62.27,2937.21,No,
CUST-1694,Female,0,No,No,71,Yes,No,Two year,Yes,Electronic check,46.0,56203.27,28.0,26.19,1874.97,No,
CUST-1855,Male,1,Yes,No,34,Yes,No,Month-to-month,No,Mailed check,,,20.0,80.83,2722.07,Yes,
CUST-1041,Male,0,No,No,7,Yes,No,Two year,No,Mailed check,52.0,58158.72,12.0,65.53,418.46,No,
CUST-1868,Male,0,No,,29,Yes,Fiber optic,Month-to-month,No,Bank transfer,47.0,27679.62,8.0,110.04,3145.3,Yes,
CUST-1748,Male,1,Yes,No,15,Yes,DSL,Month-to-month,No,Mailed check,18.0,59225.15,14.0,110.23,1668.08,No,
CUST-1938,Female,0,Yes,No,12,Yes,Fiber optic,Month-to-month,No,Bank transfer,18.0,54478.95,16.0,28.44,393.88,No,
CUST-1862,Female,0,Yes,No,11,Yes,DSL,Month-to-month,Yes,Mailed check,39.0,32177.82,12.0,116.93,1239.42,Yes,
CUST-1587,Male,0,No,No,52,Yes,No,One year ,Yes,Electronic check,43.0,33245.1,19.0,55.37,2903.95,No,
CUST-1543,Female,0,No,No,21,Yes,No,Month-to-month,No,Credit card,41.0,56518.86,10.0,116.31,2455.9,Yes,
CUST-1446,Male,0,Yes,Yes,69,Yes,DSL,Month-to-month,No,Electronic check,42.0,80045.62,27.0,100.43,6867.16,No,
CUST-1447,Female,1,Yes,Yes,20,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,65.0,55621.06,16.0,31.32,627.09,Yes,
CUST-1349,Male,0,Yes,Yes,56,Yes,DSL,Month-to-month,No,Credit card,,55075.59,22.0,69.3,3952.65,No,
CUST-1045,Female,0,Yes,No,65,Yes,DSL,Two year,No,Credit card,52 yrs,59455.39,34.0,37.48,,No,
CUST-1980,Female,0,No,No,18,Yes,DSL,Month-to-month,No,Mailed check,62.0,92161.91,12.0,73.74,1261.51,Yes,
CUST-1108,Female,0,Yes,Yes,48,Yes,DSL,Month-to-month,Yes,Bank transfer,44.0,66539.08,18.0,39.56,1844.41,No,
CUST-1617,Female,1,No,Yes,71,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,32.0,36247.36,28.0,23.59,1642.32,Yes,
CUST-1661,Male,0,No,No,17,Yes,No,Month-to-month,No,Bank transfer,35.0,44577.75,8.0,71.69,1246.88,No,
CUST-1029,Female,1,Yes,No,32,Yes,Fiber optic,One year,No,Electronic check,33.0,38143.05,15.0,105.79,3350.73,No,
CUST-1181,Male,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,46.0,26361.87,14.0,41.0,2407.84,No,
CUST-1621,Female,1,No,No,10,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,42.0,54240.6,15.0,113.65,1079.78,No,
CUST-1419,Female,0,Yes,No,17,Yes,Fiber optic,One year,No,Electronic check,21.0,64164.53,17.0,104.45,1845.95,No,
CUST-1634,Female,0,No,No,3,Yes,DSL,Month-to-month,No,Credit card,49.0,66181.82,17.0,47.92,187.95,Yes,
CUST-1984,Female,0,No,No,47,Yes,DSL,Month-to-month,No,Electronic check,37.0,54998.74,19.0,43.1,2028.11,Yes,
CUST-1104,Female,0,No,No,64,Yes,Fiber optic,Month-to-month,No,Credit card,53.0,58253.32,33.0,88.24,5579.12,Yes,
CUST-1060,Male,0,No,Yes,1,Yes,DSL,Month-to-month,No,Credit card,40.0,60155.21,7.0,49.74,94.85,Yes,
CUST-1658,Female,1,No,Yes,21,Yes,DSL,Two year,Yes,Electronic check,40.0,76999.57,30.0,108.43,2310.7,No,
CUST-1083,Female,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Yes,Electronic check,66.0,87407.22,33.0,40.9,2911.69,No,
CUST-1490,Female,0,Yes,Yes,57,Yes,DSL,Two year,Yes,Credit card,64.0,73425.46,17.0,59.53,3391.9,No,
CUST-1315,Female,0,Yes,Yes,28,Yes,No,Month-to-month,No,Bank transfer,18.0,54802.07,11.0,29.87,755.53,No,
CUST-1450,Female,0,No,,59,Yes,No,Month-to-month,Yes,Credit card,70 yrs,61630.94,24.0,108.46,6355.43,No,
CUST-1381,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,No,Credit card,26.0,45966.62,26.0,74.91,2773.58,Yes,
CUST-1422,Female,1,Yes,No,37,Yes,DSL,Two year,Yes,Electronic check,27.0,93122.62,24.0,108.78,3993.26,No,
CUST-1496,Male,1,No,No,60,Yes,No,Month-to-month,Yes,Electronic check,65 yrs,73169.27,32.0,44.83,2605.08,No,
CUST-1965,Male,0,No,No,69,Yes,No,Month-to-month,No,Bank transfer,30.0,38158.2,22.0,87.76,6014.14,No,
CUST-1739,Female,0,No,Yes,45,Yes,No,Month-to-month,No,Electronic check,58.0,,18.0,117.34,5288.8,No,
CUST-1523,Male,1,No,No,31,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,36.0,28819.9,6.0,69.28,2080.51,No,
CUST-1445,Male,0,No,No,21,Yes,No,One year,No,Mailed check,71.0,36992.57,15.0,51.66,1082.06,No,
CUST-1663,Female,0,Yes,No,16,Yes,DSL,Two year,No,Mailed check,53.0,,6.0,47.19,762.12,No,
CUST-1000,MALE,0,No,Yes,56,Yes,Fiber optic,Month-to-month,Yes,Credit card,24.0,35684.59,23.0,110.42,6168.8,No,
CUST-1779,Male,0,No,Yes,61,Yes,Fiber optic,Month-to-month,No,Credit card,54.0,39731.81,23.0,63.65,3871.86,No,
CUST-1990,Female,0,No,Yes,49,No,DSL,Two year,Yes,Mailed check,58.0,53743.15,14.0,58.94,2869.97,No,
CUST-1626,Male,0,No,Yes,9,Yes,DSL,Month-to-month,Yes,Mailed check,69.0,30902.07,9.0,102.77,849.9,No,
CUST-1457,Female,0,Yes,No,28,Yes,Fiber optic,Two year,No,Credit card,49.0,80507.71,15.0,115.9,3265.77,No,
CUST-1488,Male,0,No,No,31,Yes,No,Month-to-month,No,Electronic check,23.0,58456.52,17.0,73.11,2223.08,No,
CUST-1088,Female,0,No,,1,Yes,DSL,Month-to-month,No,Bank transfer,40.0,36812.8,11.0,63.26,72.11,No,
CUST-1483,Female,0,Yes,Yes,34,Yes,No,Month-to-month,Yes,Mailed check,68.0,66946.64,15.0,104.55,,No,
CUST-1460,Female,0,No,No,1,Yes,DSL,Month-to-month,No,Mailed check,43.0,87146.2,10.0,89.95,50.87,Yes,
CUST-1077,Female,1,Yes,No,33,Yes,DSL,Two year,Yes,Mailed check,28.0,51628.52,17.0,91.51,3040.49,No,
CUST-1268,Male,0,No,Yes,10,Yes,No,Month-to-month,Yes,Electronic check,72.0,,15.0,18.11,180.84,Yes,
CUST-1929,Male,1,No,No,41,Yes,Fiber optic,One year,Yes,Electronic check,69.0,65117.13,15.0,31.29,1321.4,No,
CUST-1123,Male,0,Yes,No,53,Yes,Fiber optic,One year,Yes,Bank transfer,72.0,34914.82,14.0,109.57,5838.47,No,
CUST-1297,Male,0,No,Yes,25,Yes,DSL,One year,No,Bank transfer,,57197.06,8.0,109.05,2735.12,No,
CUST-1881,Female,0,No,No,46,Yes,DSL,One year,No,Credit card,56.0,79333.09,23.0,98.13,4568.81,No,
CUST-1095,Female,0,No,No,58,Yes,Fiber optic,One year,Yes,Mailed check,24.0,33507.24,23.0,33.9,1952.94,No,
CUST-1733,Female,0,Yes,No,14,Yes,DSL,Month-to-month,No,Credit card,29.0,82566.69,26.0,96.34,1278.43,No,
CUST-1011,Male,0,No,Yes,26,Yes,Fiber optic,One year,No,Credit card,69.0,75064.86,27.0,94.8,2512.39,No,
CUST-1114,Male,1,No,No,72,Yes,No,One year,No,Mailed check,31.0,67603.05,13.0,119.27,8662.76,No,
CUST-1843,Male,0,No,No,72,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,42.0,30059.53,21.0,107.5,7700.27,No,
CUST-1428,Male,0,No,No,44,Yes,DSL,Month-to-month,Yes,Electronic check,70.0,73069.76,30.0,86.9,3772.88,No,
CUST-1257,Female,0,No,No,17,Yes,DSL,One year,Yes,Credit card,44.0,46161.95,22.0,53.02,825.87,No,
CUST-1731,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,22.0,39205.21,17.0,31.74,1122.4,No,
CUST-1949,Male,0,Yes,No,26,Yes,Fiber optic,Two year,Yes,Bank transfer,60.0,59440.2,21.0,56.69,1391.37,No,
CUST-1764,MALE,0,Yes,Yes,32,Yes,No,Month-to-month,Yes,Mailed check,20.0,58484.54,20.0,90.95,2928.32,No,
CUST-1352,Male,0,Yes,No,65,Yes,DSL,Month-to-month,No,Credit card,38.0,38537.41,27.0,78.21,5141.01,No,
CUST-1994,Female,0,No,Yes,12,No,,One year,No,Electronic check,61.0,47987.18,16.0,85.68,1026.9,No,
CUST-1773,Female,0,No,No,14,Yes,No,Month-to-month,No,Mailed check,56.0,33015.32,15.0,114.31,1697.76,No,
CUST-1955,Male,1,No,No,68,Yes,Fiber optic,Month-to-month,Yes,Credit card,37.0,102975.18,26.0,46.33,3119.64,No,
CUST-1690,Female,0,No,No,13,Yes,Fiber optic,One year,Yes,Mailed check,71.0,40788.66,5.0,35.58,388.72,No,
CUST-1922,Male,0,No,No,54,No,DSL,One year,Yes,Mailed check,59.0,34716.13,9.0,41.21,2269.8,No,
CUST-1790,Female,0,No,No,55,Yes,DSL,Two year,Yes,Mailed check,56.0,72557.1,22.0,37.92,2182.36,No,
CUST-1531,Female,0,No,No,43,Yes,Fiber optic,One year,Yes,Electronic check,57.0,25529.53,24.0,100.0,,No,
CUST-1867,Female,1,No,No,65,Yes,,Month-to-month,No,Electronic check,48.0,55670.39,20.0,115.32,7530.23,No,
CUST-1169,Female,0,No,No,72,Yes,Fiber optic,Month-to-month,No,Credit card,53.0,55539.81,28.0,81.38,5855.46,No,
CUST-1239,Female,0,Yes,Yes,21,Yes,Fiber optic,One year,Yes,Mailed check,47.0,60897.79,17.0,45.66,954.52,Yes,
CUST-1277,FEMALE,0,No,No,46,Yes,DSL,Two year,Yes,Credit card,59.0,60914.55,23.0,52.49,2488.52,No,
CUST-1160,Male,0,No,No,18,No,Fiber optic,Two year,Yes,Mailed check,55.0,52324.82,19.0,33.03,615.18,No,
CUST-1073,Female,0,Yes,No,18,Yes,Fiber optic,One year,Yes,Bank transfer,33.0,72671.04,10.0,55.97,,No,
CUST-1529,Female,0,No,No,53,Yes,DSL,Month-to-month,Yes,Mailed check,35.0,58011.38,16.0,35.76,1918.6,No,
CUST-1062,Male,0,No,No,37,Yes,No,Month-to-month,No,Mailed check,61.0,83484.65,25.0,96.82,3677.7,No,
CUST-1761,Female,0,No,Yes,52,Yes,No,Two year,No,Electronic check,43.0,49418.22,16.0,109.04,5633.94,No,
CUST-1492,Male,0,No,No,68,Yes,DSL,One year,Yes,Electronic check,68.0,,30.0,97.92,6621.55,No,
CUST-1740,Male,1,Yes,No,71,No,Fiber optic,One year,No,Credit card,62.0,32859.05,35.0,37.73,2691.88,No,
CUST-1750,Female,0,Yes,No,16,Yes,Fiber optic,One year,Yes,Credit card,39.0,56396.51,11.0,45.99,767.22,No,
CUST-1741,FEMALE,0,No,Yes,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,56.0,77681.97,14.0,101.86,784.25,Yes,
CUST-1830,Male,0,No,No,71,Yes,DSL,Month-to-month,No,Mailed check,60.0,56704.86,21.0,40.64,2906.66,Yes,
CUST-1795,Male,0,No,No,53,Yes,Fiber optic,Two year,Yes,Bank transfer,70.0,20408.39,23.0,49.14,2569.38,No,
CUST-1047,Male,0,No,No,57,Yes,DSL,One year,No,Bank transfer,56.0,53438.49,22.0,60.64,3375.42,No,
CUST-1762,Male,0,Yes,No,51,Yes,DSL,Two year,No,Bank transfer,30.0,77431.72,32.0,24.18,1182.25,No,
CUST-1591,Female,0,Yes,No,36,Yes,Fiber optic,Two year,No,Mailed check,42.0,60849.72,11.0,114.69,4189.45,No,
CUST-1807,Male,0,No,Yes,55,Yes,Fiber optic,Month-to-month,No,Bank transfer,43.0,84747.07,26.0,92.74,5114.15,No,
CUST-1464,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,No,Bank transfer,,58060.85,12.0,102.29,4797.28,No,
CUST-1505,Male,0,No,Yes,47,Yes,Fiber optic,One year,No,Electronic check,23.0,79429.65,19.0,88.33,4126.88,No,
CUST-1020,Female,0,No,No,32,Yes,Fiber optic,One year,No,Mailed check,43.0,59694.86,24.0,32.34,1095.7,No,
CUST-1968,Female,1,No,No,17,Yes,No,One year,Yes,Mailed check,,44970.5,13.0,104.13,1718.04,No,
CUST-1424,Female,0,Yes,Yes,37,Yes,DSL,Month-to-month,No,Bank transfer,74.0,66019.69,16.0,48.29,1767.25,No,
CUST-1652,Male,0,No,No,64,Yes,No,One year,Yes,Credit card,54.0,55665.42,31.0,96.34,6188.18,No,
CUST-1192,Male,0,Yes,No,3,Yes,Fiber optic,Two year,Yes,Bank transfer,60.0,77883.15,17.0,45.92,174.46,No,
CUST-1642,Female,0,Yes,No,61,Yes,DSL,Month-to-month,Yes,Bank transfer,67.0,64783.62,30.0,65.34,3994.81,No,
CUST-1215,MALE,1,No,No,59,Yes,Fiber optic,One year,Yes,Bank transfer,71.0,80164.03,23.0,81.34,4722.59,No,
CUST-1244,Male,0,No,No,29,Yes,Fiber optic,Month-to-month,No,Credit card,34.0,59824.58,14.0,58.18,1737.56,No,
CUST-1363,Female,0,No,No,61,Yes,DSL,Two year,Yes,Credit card,51.0,72837.27,28.0,78.86,4776.45,No,
CUST-1998,Female,0,No,Yes,36,Yes,DSL,Month-to-month,No,Credit card,31.0,42201.34,25.0,58.95,,No,
CUST-1059,Male,0,No,No,34,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,72.0,37287.68,15.0,65.04,2209.07,No,
CUST-1221,Male,0,No,No,60,Yes,Fiber optic,One year,No,Credit card,39.0,46015.08,21.0,44.12,2742.39,No,
CUST-1176,Male,0,No,Yes,8,Yes,DSL,Month-to-month,Yes,Mailed check,61.0,83858.16,4.0,110.02,818.47,No,
CUST-1449,Female,0,No,No,4,No,No,One year,No,Electronic check,40.0,49275.54,8.0,82.75,318.25,No,
CUST-1055,Female,0,Yes,No,48,Yes,DSL,Two year,No,Electronic check,59.0,32433.59,17.0,108.49,5252.47,No,
CUST-1803,Male,0,No,No,27,Yes,DSL,One year,Yes,Credit card,34.0,38240.73,14.0,41.3,1107.9,No,
CUST-1254,Male,0,No,No,16,Yes,DSL,One year,Yes,Electronic check,19.0,74745.61,16.0,19.97,277.73,No,
CUST-1919,Female,1,Yes,No,30,Yes,Fiber optic,Month-to-month,Yes,Mailed check,22.0,18371.88,12.0,115.65,3502.09,No,
CUST-1385,Female,0,No,No,28,Yes,DSL,Two year,No,Bank transfer,33.0,27268.79,15.0,76.93,2210.07,No,
CUST-1948,Female,1,Yes,No,53,Yes,DSL,Two year,Yes,Credit card,25.0,38083.65,16.0,62.88,3269.42,No,
CUST-1197,Female,0,Yes,No,0,No,DSL,Two year,No,Electronic check,70.0,95825.1,7.0,76.04,0.0,Yes,
CUST-1068,Female,1,No,Yes,28,Yes,DSL,Month-to-month,No,Bank transfer,42.0,44979.5,10.0,31.48,909.61,No,
CUST-1722,Female,0,No,No,30,Yes,No,Month-to-month,No,Electronic check,30.0,52599.15,18.0,25.12,715.15,No,
CUST-1744,Male,0,Yes,No,12,Yes,No,One year,No,Bank transfer,39.0,46028.92,17.0,31.26,443.18,No,
CUST-1713,Female,0,No,No,2,Yes,No,Month-to-month,No,Bank transfer,33.0,18039.08,2.0,116.96,258.61,No,
CUST-1168,Male,0,No,No,50,Yes,DSL,Month-to-month,No,Bank transfer,24.0,53334.1,15.0,42.44, 2075.21 ,No,
CUST-1185,Male,0,No,No,36,Yes,Fiber optic,Two year,Yes,Credit card,54.0,51952.12,19.0,81.49,2901.01,No,
CUST-1035,Male,1,Yes,No,53,Yes,Fiber optic,Month-to-month,No,Credit card,65.0,67612.49,29.0,23.15,1216.65,No,
CUST-1641,Female,0,Yes,Yes,45,Yes,DSL,Month-to-month,No,Bank transfer,34.0,41940.72,12.0,46.26,2039.26,No,
